"customer_id","account_num","lname","fname","mi","address1","address2","address3","address4","city","state_province","postal_code","country","customer_region_id","phone1","phone2","birthdate","marital_status","yearly_income","gender","total_children","num_children_at_home","education","date_accnt_opened","member_card","occupation","houseowner","num_cars_owned"
4713,36978189349.00,"Trujillo","Guadalupe (Lou)","L.","1796 Hamlet",,,,"Torrance","CA","47582","USA",57,"536-555-4913","124-555-3762",1928/11/23 00:00:00,"S","$90K - $110K","M",1,0,"Partial High School",1992/10/3 00:00:00,"Golden","Professional","Y",2
4714,36993247300.00,"Kagan","Yolanda","D.","6963 Santa Monica Drive","#4",,,"Ladner","BC","97939","Canada",96,"217-555-9463","482-555-3656",1975/12/16 00:00:00,"S","$30K - $50K","F",3,0,"High School Degree",1991/7/14 00:00:00,"Bronze","Skilled Manual","Y",1
4715,36996235300.00,"Dehart","Elizabeth",,"6749 Quartermaster",,,,"Burlingame","CA","10552","USA",43,"883-555-8898","117-555-1948",1929/11/20 00:00:00,"S","$10K - $30K","F",0,0,"Partial High School",1991/3/12 00:00:00,"Normal","Skilled Manual","Y",0
4716,36997581700.00,"Smith","Lisa",,"4827 San Marino Ct","Unit H103",,,"Redwood City","CA","17573","USA",45,"825-555-6734","498-555-9470",1923/4/8 00:00:00,"M","$30K - $50K","F",5,4,"High School Degree",1994/9/16 00:00:00,"Golden","Skilled Manual","Y",4
4717,37005199200.00,"Colby","Melissa",,"4867 Glazier Dr",,,,"Richmond","CA","84849","USA",35,"613-555-4798","156-555-6391",1911/4/7 00:00:00,"S","$90K - $110K","M",1,0,"High School Degree",1991/8/27 00:00:00,"Bronze","Management","N",3
4718,37011475600.00,"Topp","Elza",,"5854 Baird Court","#212",,,"Santa Anita","DF","41237","Mexico",108,"579-555-1263","559-555-3541",1963/4/24 00:00:00,"S","$30K - $50K","M",1,0,"High School Degree",1993/4/16 00:00:00,"Silver","Skilled Manual","N",1
4719,37054197800.00,"Monteith","John","L.","6149 Everett Court",,,,"Yakima","WA","74675","USA",89,"390-555-6955","479-555-2749",1966/11/6 00:00:00,"M","$10K - $30K","F",0,0,"Partial High School",1993/9/11 00:00:00,"Normal","Skilled Manual","N",1
4720,37071229800.00,"Collins","Harriet","A.","7390 Pinehurst Court","#524",,,"N. Vancouver","BC","23517","Canada",97,"617-555-5706","905-555-7527",1961/1/14 00:00:00,"S","$30K - $50K","M",2,0,"High School Degree",1991/9/25 00:00:00,"Bronze","Manual","N",1
4721,37078632712.00,"Thenell","Virginia",,"1841 Prestwick Drive",,,,"Palo Alto","CA","95824","USA",41,"690-555-4684","848-555-5363",1934/6/24 00:00:00,"S","$70K - $90K","M",0,0,"Bachelors Degree",1994/8/14 00:00:00,"Bronze","Professional","N",3
4722,37082135700.00,"Smith","Rebbecca",,"3337 Roland Ct",,,,"Glendale","CA","10828","USA",54,"152-555-4323","748-555-5687",1922/4/10 00:00:00,"S","$30K - $50K","M",1,0,"Partial College",1993/3/6 00:00:00,"Bronze","Management","N",4
4723,37088857300.00,"Clark","Mark",,"9450 Almond Street",,,,"Palo Alto","CA","49296","USA",41,"249-555-1930","714-555-2151",1962/7/13 00:00:00,"M","$10K - $30K","F",3,2,"Partial High School",1994/9/9 00:00:00,"Normal","Manual","Y",1
4724,37098110914.00,"Carroll","Mary",,"1201 Ricardo Drive",,,,"Edmonds","WA","31692","USA",83,"521-555-6937","764-555-2501",1979/5/7 00:00:00,"S","$50K - $70K","M",2,0,"Bachelors Degree",1994/9/11 00:00:00,"Bronze","Professional","N",3
4725,37111264500.00,"Cabral","Doris",,"7568 W. Holly Drive",,,,"Pomona","CA","85351","USA",61,"879-555-6830","752-555-6594",1976/8/18 00:00:00,"M","$10K - $30K","M",3,1,"Partial High School",1994/5/13 00:00:00,"Normal","Skilled Manual","Y",1
4726,37114703100.00,"Butler","Thomas","W.","2228 Alhambra Avenue",,,,"W. Linn","OR","53862","USA",66,"275-555-1465","825-555-5573",1980/7/12 00:00:00,"M","$10K - $30K","M",3,1,"Partial High School",1993/4/28 00:00:00,"Normal","Skilled Manual","Y",0
4727,37121424700.00,"Horvat","James","H.","8850 Thunderbird Drive",,,,"Spokane","WA","75177","USA",87,"656-555-8987","175-555-2951",1929/8/19 00:00:00,"M","$150K +","F",4,3,"High School Degree",1993/6/16 00:00:00,"Golden","Professional","Y",3
4728,37128682732.00,"Gomez","Joanne","V.","3764 Olive Hill",,,,"Bellflower","CA","60373","USA",55,"553-555-9566","271-555-9558",1945/8/5 00:00:00,"M","$50K - $70K","M",0,0,"Bachelors Degree",1992/10/1 00:00:00,"Bronze","Management","Y",3
4729,37144727700.00,"Salazar","Marci",,"3296 Trinity Ave",,,,"San Jose","CA","96326","USA",39,"956-555-6715","783-555-9223",1935/6/13 00:00:00,"S","$10K - $30K","F",0,0,"Partial High School",1992/8/21 00:00:00,"Normal","Manual","Y",0
4730,37160756587.00,"Liggett","Robert","W.","8463 Monument Blvd.",,,,"Bellingham","WA","47684","USA",78,"637-555-2265","902-555-5458",1932/12/20 00:00:00,"S","$10K - $30K","F",4,0,"Partial High School",1993/6/14 00:00:00,"Normal","Skilled Manual","N",1
4731,37165643600.00,"Chambers","Donald",,"8250 Levee Rd",,,,"Hidalgo","Zacatecas","49799","Mexico",25,"402-555-1701","537-555-3751",1930/10/5 00:00:00,"S","$10K - $30K","F",3,0,"Partial High School",1991/9/9 00:00:00,"Normal","Skilled Manual","N",2
4732,37169747352.00,"Patton","Ashlie","R.","6327 Mi Casa Court",,,,"Camacho","Zacatecas","66317","Mexico",27,"345-555-8537","918-555-2273",1958/5/20 00:00:00,"M","$50K - $70K","M",1,1,"High School Degree",1991/6/8 00:00:00,"Bronze","Skilled Manual","Y",2
4733,37171469300.00,"Sloper","Michael","R.","9023 Brush Creek Court",,,,"Redwood City","CA","83022","USA",45,"133-555-6601","575-555-8194",1920/5/27 00:00:00,"S","$70K - $90K","F",4,0,"Graduate Degree",1992/10/3 00:00:00,"Bronze","Professional","Y",4
4734,37172365200.00,"Bullock","Jason",,"7355 Stillwater Ct",,,,"La Mesa","CA","89981","USA",11,"697-555-3403","677-555-5681",1934/12/14 00:00:00,"M","$30K - $50K","M",4,1,"Partial College",1991/10/5 00:00:00,"Bronze","Skilled Manual","Y",3
4735,37175803800.00,"Skillman","Jennie","B.","306 Bella Avenue",,,,"Richmond","CA","24420","USA",35,"508-555-9096","597-555-4889",1969/5/20 00:00:00,"M","$70K - $90K","M",3,3,"Bachelors Degree",1993/4/8 00:00:00,"Golden","Professional","Y",4
4736,37182074785.00,"Pickford","Paula","L.","8890 Lake Nadine Place",,,,"Albany","OR","45969","USA",71,"735-555-7846","123-555-9667",1938/5/10 00:00:00,"M","$10K - $30K","M",3,2,"Partial High School",1993/11/19 00:00:00,"Normal","Manual","Y",1
4737,37189306020.00,"Crookshanks","Mary","D.","4751 Grant Street",,,,"Newton","BC","45569","Canada",95,"808-555-6824","966-555-7503",1931/4/6 00:00:00,"M","$50K - $70K","F",4,0,"Bachelors Degree",1994/10/17 00:00:00,"Bronze","Professional","Y",2
4738,37214749455.00,"Querengasser","Gloria","J.","6246 Hermosa",,,,"Langley","BC","33280","Canada",94,"158-555-4203","754-555-5567",1963/12/28 00:00:00,"S","$50K - $70K","F",3,0,"Bachelors Degree",1992/8/23 00:00:00,"Bronze","Professional","Y",3
4739,37234576344.00,"McDill","Jeanne","A.","9704 Pineknoll",,,,"Everett","WA","98040","USA",81,"254-555-1810","719-555-2031",1965/11/27 00:00:00,"M","$90K - $110K","M",2,2,"High School Degree",1990/10/23 00:00:00,"Bronze","Professional","Y",2
4740,37244296669.00,"Nye","Brandon","C.","4110 Hanson Lane",,,,"San Carlos","CA","51913","USA",44,"527-555-6817","770-555-2382",1944/6/19 00:00:00,"M","$110K - $130K","F",4,4,"High School Degree",1992/8/20 00:00:00,"Silver","Professional","Y",3
4741,37249301700.00,"Anderson","Elaina","M.","7822 Mt. Tamalpais Place",,,,"Sooke","BC","56544","Canada",101,"885-555-6710","758-555-6474",1923/9/25 00:00:00,"S","$150K +","M",5,0,"Graduate Degree",1993/9/8 00:00:00,"Silver","Professional","N",3
4742,37258265600.00,"Britton","Harry",,"2482 Pine Hurst Court",,,,"Camacho","Zacatecas","67793","Mexico",27,"520-555-5003","831-555-5453",1959/5/17 00:00:00,"S","$10K - $30K","M",3,0,"Partial High School",1990/5/20 00:00:00,"Normal","Skilled Manual","N",1
4743,37259907100.00,"Davis","John",,"9104 Melody Drive",,,,"Long Beach","CA","64878","USA",48,"662-555-8867","181-555-2831",1928/10/10 00:00:00,"M","$30K - $50K","F",4,0,"Partial High School",1993/6/16 00:00:00,"Bronze","Skilled Manual","Y",4
4744,37275147400.00,"Brauner","Evelyn",,"6673 Eola",,,,"El Cajon","CA","50073","USA",16,"558-555-9446","277-555-9439",1918/10/4 00:00:00,"M","$50K - $70K","M",2,2,"Bachelors Degree",1994/6/26 00:00:00,"Bronze","Professional","Y",3
4745,37284079194.00,"Franklin","Dion","A.","3550 Mildred Ln",,,,"Santa Anita","DF","86026","Mexico",108,"962-555-6596","789-555-9103",1940/4/10 00:00:00,"M","$10K - $30K","F",2,2,"Partial High School",1992/4/27 00:00:00,"Normal","Manual","Y",1
4746,37289207577.00,"Lane","John","A.","1374 Wightman Lane",,,,"San Jose","CA","37384","USA",39,"642-555-2146","908-555-5339",1911/9/25 00:00:00,"M","$90K - $110K","F",4,4,"Graduate Degree",1991/6/6 00:00:00,"Golden","Management","N",3
4747,37290833000.00,"Taylor","Mylene",,"1160 Camelback Road",,,,"Santa Anita","DF","39499","Mexico",108,"520-555-3841","655-555-5891",1941/4/7 00:00:00,"S","$130K - $150K","M",1,0,"Partial High School",1991/9/9 00:00:00,"Bronze","Management","Y",2
4748,37291798591.00,"Bouvier","Phillip",,"9237 Cordova Way",,,,"Mexico City","Mexico","29726","Mexico",2,"463-555-1677","136-555-4413",1931/7/19 00:00:00,"M","$50K - $70K","M",2,0,"Bachelors Degree",1990/11/19 00:00:00,"Bronze","Management","Y",3
4749,37300102710.00,"Barley","Amber",,"9277 Santa Rita Dr",,,,"Oak Bay","BC","97001","Canada",99,"251-555-8741","693-555-1334",1925/3/24 00:00:00,"S","$50K - $70K","F",4,0,"Bachelors Degree",1992/11/11 00:00:00,"Bronze","Professional","Y",3
4750,37302634700.00,"Espinosa","Ruben",,"4790 Curletto Drive",,,,"Milwaukie","OR","79682","USA",65,"216-555-5206","197-555-7484",1965/1/6 00:00:00,"S","$130K - $150K","F",5,0,"Partial High School",1994/6/19 00:00:00,"Bronze","Professional","Y",4
4751,37303106784.00,"Lusk","Chad","D.","7740 Lacassie Ave",,,,"Concord","CA","86827","USA",46,"928-555-1898","117-555-6691",1962/2/9 00:00:00,"S","$50K - $70K","M",3,0,"Bachelors Degree",1993/6/19 00:00:00,"Bronze","Professional","Y",1
4752,37305386662.00,"Herleth","Carol","A.","8981 Stafford Ave",,,,"Marysville","WA","35670","USA",82,"255-555-9648","543-555-2470",1975/2/7 00:00:00,"S","$30K - $50K","F",1,0,"Partial High School",1991/11/28 00:00:00,"Bronze","Manual","N",4
4753,37305622700.00,"Brook","Darren","L.","2186 Rock Creek Pl",,,,"San Andres","DF","35269","Mexico",106,"328-555-8627","485-555-9306",1942/11/11 00:00:00,"S","$30K - $50K","M",1,0,"High School Degree",1990/6/22 00:00:00,"Bronze","Manual","N",3
4754,37309055900.00,"Watson","Fahim",,"3682 MacArthur Avenue",,,,"Shawnee","BC","22980","Canada",105,"578-555-6006","274-555-7370",1924/2/19 00:00:00,"S","$30K - $50K","F",5,0,"High School Degree",1991/3/10 00:00:00,"Bronze","Manual","N",2
4755,37315332300.00,"Newcome","Francis",,"7140 Augustine Dr",,,,"Burnaby","BC","61449","Canada",92,"674-555-3613","478-555-7492",1970/11/27 00:00:00,"S","$150K +","F",2,0,"Partial High School",1991/2/7 00:00:00,"Silver","Professional","Y",2
4756,37324687838.00,"Stranger","Charles","E.","Rt. 1546 Box A",,,,"Glendale","CA","41614","USA",54,"947-555-8620","290-555-4184",1911/2/16 00:00:00,"M","$30K - $50K","M",3,3,"High School Degree",1991/8/15 00:00:00,"Golden","Skilled Manual","Y",2
4757,37330272200.00,"Leather","Lloyd","L.","7913 Prestwick Court",,,,"Guadalajara","Jalisco","46244","Mexico",4,"405-555-8513","517-555-2934",1922/2/20 00:00:00,"S","$30K - $50K","M",2,0,"High School Degree",1991/9/12 00:00:00,"Bronze","Skilled Manual","Y",1
4758,37333179712.00,"Jacobs","Ola","C.","2573 Asnford Court",,,,"National City","CA","65278","USA",9,"940-555-6806","351-555-7256",1920/6/8 00:00:00,"S","$10K - $30K","M",5,0,"Partial High School",1993/1/20 00:00:00,"Normal","Skilled Manual","Y",0
4759,37336409091.00,"Smith","Ryan","G.","9195 Park Glen Ct",,,,"Tlaxiaco","Oaxaca","89070","Mexico",30,"786-555-1382","967-555-9689",1933/10/10 00:00:00,"S","$70K - $90K","F",2,0,"Partial High School",1990/6/13 00:00:00,"Bronze","Management","N",4
4760,37337433695.00,"Osteen","Jack","E.","4109 Perry Way",,,,"Novato","CA","74266","USA",42,"444-555-7304","163-555-7296",1956/7/1 00:00:00,"S","$70K - $90K","M",1,0,"Graduate Degree",1993/3/20 00:00:00,"Bronze","Professional","Y",2
4761,37341253161.00,"Carr","Irene","A.","3641 W. Holly Drive",,,,"Merida","Yucatan","11220","Mexico",26,"848-555-4454","675-555-6961",1939/8/4 00:00:00,"M","$10K - $30K","F",2,1,"Partial High School",1993/9/19 00:00:00,"Normal","Manual","Y",2
4762,37342073900.00,"Havens","Manuel","M.","8808 Geneva Ave","#9",,,"Langley","BC","61576","Canada",94,"767-555-3661","794-555-3196",1954/2/27 00:00:00,"M","$10K - $30K","F",4,1,"Partial High School",1991/10/6 00:00:00,"Normal","Manual","Y",2
4763,37346692681.00,"Hansen","Troy",,"8595 Mariposa Ct",,,,"Lemon Grove","CA","63691","USA",12,"294-555-8439","428-555-1489",1934/1/23 00:00:00,"M","$50K - $70K","F",5,5,"Partial High School",1992/9/7 00:00:00,"Golden","Skilled Manual","N",3
4764,37352679400.00,"Van Valin","John","P.","6672 Mt. Dias Blvd.",,,,"Imperial Beach","CA","80210","USA",14,"236-555-6275","809-555-9011",1968/3/16 00:00:00,"S","$90K - $110K","M",0,0,"High School Degree",1994/8/13 00:00:00,"Bronze","Management","Y",3
4765,37381062500.00,"Jordan","Thoa",,"6713 Castle Rock","#3",,,"Colma","CA","48487","USA",32,"925-555-4339","467-555-5932",1924/7/18 00:00:00,"S","$10K - $30K","F",1,0,"Partial High School",1990/8/14 00:00:00,"Normal","Manual","N",2
4766,37402573800.00,"Spencer","Ray",,"7700 The Alameda",,,,"San Andres","DF","48752","Mexico",106,"890-555-9804","871-555-3082",1944/10/11 00:00:00,"M","$30K - $50K","F",2,1,"High School Degree",1994/4/21 00:00:00,"Bronze","Skilled Manual","Y",2
4767,37404553294.00,"Darrell","Frank","L.","651 Bridgeview St",,,,"Spokane","WA","38313","USA",87,"940-555-1154","790-555-2289",1973/7/11 00:00:00,"S","$130K - $150K","M",3,0,"Partial High School",1992/12/19 00:00:00,"Bronze","Professional","Y",3
4768,37407653900.00,"Almeida","Heather",,"9235 Logan Court",,,,"Newton","BC","59862","Canada",95,"928-555-5246","317-555-7068",1948/4/6 00:00:00,"S","$30K - $50K","F",3,0,"High School Degree",1991/8/22 00:00:00,"Bronze","Manual","Y",4
4769,37431407600.00,"Harrison","Sandra",,"2441 Heavenly Drive",,,,"San Jose","CA","59461","USA",39,"102-555-4225","259-555-4903",1947/9/8 00:00:00,"M","$30K - $50K","M",3,1,"High School Degree",1992/2/25 00:00:00,"Bronze","Skilled Manual","Y",4
4770,37435141200.00,"Watson","Carolyn",,"3936 Cedar Point Loop",,,,"Lincoln Acres","CA","47173","USA",10,"351-555-1604","947-555-2968",1973/10/24 00:00:00,"S","$30K - $50K","M",5,0,"High School Degree",1990/4/26 00:00:00,"Bronze","Manual","N",3
4771,37448117733.00,"Baird","Denise","L.","50 Relief Valley Ct",,,,"Hidalgo","Zacatecas","12934","Mexico",25,"560-555-1471","364-555-5349",1911/6/2 00:00:00,"S","$30K - $50K","M",2,0,"High School Degree",1993/2/4 00:00:00,"Golden","Skilled Manual","Y",3
4772,37448337674.00,"Cobb","Kathleen","L.","1800 Honey Court",,,,"Sedro Woolley","WA","65806","USA",80,"172-555-1135","175-555-2042",1954/4/15 00:00:00,"S","$110K - $130K","M",1,0,"Bachelors Degree",1991/5/9 00:00:00,"Bronze","Professional","N",1
4773,37449480295.00,"Brammeier","Charlene","M.","8167 Grant St",,,,"Tlaxiaco","Oaxaca","96728","Mexico",30,"291-555-6371","402-555-9792",1927/12/16 00:00:00,"M","$10K - $30K","M",3,3,"Partial High School",1992/2/3 00:00:00,"Normal","Skilled Manual","N",1
4774,37451357841.00,"Rummell","Joan","R.","2827 Red Leaf",,,,"Lake Oswego","OR","16763","USA",64,"825-555-4664","237-555-5113",1969/3/13 00:00:00,"M","$10K - $30K","F",5,2,"Partial High School",1994/5/20 00:00:00,"Bronze","Manual","N",2
4775,37463089823.00,"Ward","Brandon","E.","9449 Fitzuren",,,,"Olympia","WA","86554","USA",85,"306-555-3185","486-555-2492",1944/4/12 00:00:00,"S","$70K - $90K","M",2,0,"Bachelors Degree",1992/10/11 00:00:00,"Bronze","Professional","N",2
4776,37467182874.00,"Zbiegien","Darla",,"4363 Galindo Street",,,,"Burbank","CA","88643","USA",53,"864-555-9106","822-555-3757",1921/8/13 00:00:00,"M","$10K - $30K","M",4,3,"Partial High School",1993/6/26 00:00:00,"Normal","Skilled Manual","Y",0
4777,37484268546.00,"Raebel","Colleen",,"3895 Mt. Tamalpais Place",,,,"Oakland","CA","25597","USA",37,"367-555-6256","194-555-8764",1936/6/13 00:00:00,"M","$50K - $70K","F",0,0,"High School Degree",1991/7/8 00:00:00,"Silver","Skilled Manual","Y",1
4778,37485636500.00,"Gillespie","Dolores",,"1719 S St.","Unit H",,,"Bremerton","WA","75954","USA",76,"287-555-5464","313-555-4999",1913/7/7 00:00:00,"M","$10K - $30K","M",1,1,"Partial High School",1994/5/19 00:00:00,"Normal","Manual","Y",1
4779,37487278000.00,"Trujillo","Lady-bird",,"2751 Fabian Way",,,,"Salem","OR","78069","USA",23,"714-555-1242","848-555-3292",1937/6/10 00:00:00,"S","$130K - $150K","M",4,0,"Partial High School",1992/9/6 00:00:00,"Bronze","Professional","Y",3
4780,37518557906.00,"Marshall","Perry",,"8172 Gregory Lane",,,,"Hidalgo","Zacatecas","68295","Mexico",25,"656-555-8078","329-555-1813",1933/4/28 00:00:00,"M","$50K - $70K","F",3,3,"Bachelors Degree",1992/7/21 00:00:00,"Golden","Professional","Y",2
4781,37535530900.00,"Burrell","John",,"869 Welle Road",,,,"Burlingame","CA","36572","USA",43,"444-555-6142","887-555-7735",1921/5/27 00:00:00,"S","$130K - $150K","F",3,0,"Bachelors Degree",1991/4/19 00:00:00,"Bronze","Management","N",1
4782,37548791766.00,"Taylor","Grace","M.","9200 Pecan Street",,,,"Coronado","CA","19253","USA",8,"410-555-2606","390-555-4885",1973/4/17 00:00:00,"S","$10K - $30K","F",4,0,"Partial High School",1992/7/24 00:00:00,"Normal","Manual","N",0
4783,37553609000.00,"Briar","Farrell","L.","2151 Twincreek Ct",,,,"Woodburn","OR","52690","USA",69,"460-555-2956","310-555-4092",1976/12/26 00:00:00,"M","$10K - $30K","M",3,0,"Partial High School",1992/4/3 00:00:00,"Normal","Manual","Y",1
4784,37569294600.00,"Coakley","James",,"3392 El Dorado",,,,"Oregon City","OR","74240","USA",68,"138-555-7624","666-555-4103",1913/5/18 00:00:00,"M","$10K - $30K","F",5,3,"Partial High School",1990/1/6 00:00:00,"Normal","Manual","Y",1
4785,37584728002.00,"Barnickel","Luke","T.","6596 Chestnut",,,,"Burnaby","BC","73839","Canada",92,"212-555-6603","608-555-1939",1945/7/17 00:00:00,"S","$50K - $70K","F",3,0,"Bachelors Degree",1993/3/6 00:00:00,"Normal","Professional","Y",3
4786,37593493500.00,"Ross","Mary",,"8092 West Las Vegas",,,,"Westminster","BC","61550","Canada",91,"461-555-3981","157-555-5345",1932/4/3 00:00:00,"M","$110K - $130K","F",3,3,"High School Degree",1993/5/15 00:00:00,"Silver","Professional","Y",3
4787,37593944100.00,"Girkin","Debra","L.","1551 Logan Ct",,,,"Bellingham","WA","27312","USA",78,"558-555-1588","362-555-5467",1914/10/17 00:00:00,"M","$30K - $50K","M",1,0,"High School Degree",1993/2/4 00:00:00,"Silver","Manual","Y",3
4788,37620835900.00,"Franco","Suzanne","R.","5955 Colfax Street",,,,"Santa Cruz","CA","80184","USA",40,"169-555-1253","173-555-2160",1919/5/27 00:00:00,"M","$30K - $50K","F",4,4,"High School Degree",1994/5/18 00:00:00,"Golden","Skilled Manual","Y",3
4789,37625165000.00,"Caldwell","Mohammad",,"2324 California St","Unit C-123",,,"Port Hammond","BC","84814","Canada",98,"288-555-6488","400-555-9910",1936/1/9 00:00:00,"M","$30K - $50K","F",1,0,"High School Degree",1993/12/20 00:00:00,"Bronze","Manual","N",2
4790,37633383300.00,"Dickerson","Jean",,"4328 Liscome Way",,,,"Cliffside","BC","4849","Canada",103,"823-555-4781","234-555-5231",1928/8/20 00:00:00,"S","$90K - $110K","F",1,0,"Bachelors Degree",1992/8/23 00:00:00,"Bronze","Professional","Y",3
4791,37648784518.00,"Guiterez","Dean","C.","3606 Bishop Drive",,,,"El Cajon","CA","74640","USA",16,"304-555-3303","723-555-6267",1947/9/27 00:00:00,"M","$70K - $90K","M",2,0,"Partial High School",1992/2/22 00:00:00,"Golden","Professional","N",3
4792,37649814500.00,"Meyers","Doris","J.","8519 Starlyn Dr",,,,"Chula Vista","CA","59836","USA",13,"862-555-9224","819-555-3874",1964/10/12 00:00:00,"M","$70K - $90K","F",4,3,"Bachelors Degree",1992/6/8 00:00:00,"Golden","Professional","Y",3
4793,37654894600.00,"Miller","Robert","H.","5396 Hacienda","2",,,"Shawnee","BC","74341","Canada",105,"365-555-6374","192-555-8881",1953/7/21 00:00:00,"M","$70K - $90K","M",3,2,"High School Degree",1991/4/1 00:00:00,"Bronze","Professional","Y",2
4794,37658628200.00,"Munson","James","R.","3219 Sandra Circle",,,,"Berkeley","CA","98406","USA",36,"285-555-5581","550-555-8774",1962/5/11 00:00:00,"S","$50K - $70K","M",2,0,"Partial College",1992/10/9 00:00:00,"Bronze","Clerical","N",3
4795,37668488000.00,"Solari","Shane",,"3005 Potomac Drive",,,,"Westminster","BC","15222","Canada",91,"711-555-1360","846-555-3410",1948/11/12 00:00:00,"S","$30K - $50K","M",4,0,"High School Degree",1994/1/5 00:00:00,"Bronze","Skilled Manual","N",3
4796,37677628993.00,"Chaney","Bo",,"1083 S. 48th Street",,,,"Tixapan","DF","18040","Mexico",107,"769-555-1376","442-555-4112",1976/6/27 00:00:00,"M","$30K - $50K","F",4,4,"Partial College",1994/9/16 00:00:00,"Golden","Professional","Y",3
4797,37680032253.00,"Maynard","Susan",,"1123 Napa St",,,,"Ladner","BC","85316","Canada",96,"557-555-8441","999-555-1033",1938/6/8 00:00:00,"M","$30K - $50K","M",2,2,"Partial High School",1990/2/11 00:00:00,"Bronze","Skilled Manual","Y",2
